,timestamps (in ms),Vab,Vbc,Vca,Ia,Ib,Ic,,event_id,start_time,asset_name,manual_event_type,image_name,,,,,,parameters,values
434,4.709201389,-0.868125738,-0.868125738,-0.868125738,-0.868125738,-0.868125738,-0.868125738,,event_434,2022_06_01,test_434,test_label,sags_sample0243.png,,,,,,,
435,4.720052083,-0.87742635,-0.87742635,-0.87742635,-0.87742635,-0.87742635,-0.87742635,,event_435,2022_06_01,test_435,test_label,swells_sample085.png,,,,,,,
436,4.730902778,-0.884279378,-0.884279378,-0.884279378,-0.884279378,-0.884279378,-0.884279378,,event_436,2022_06_01,test_436,test_label,interruptions_harmonics_sample0959.png,,,,,,,
437,4.741753472,-0.885053538,-0.885053538,-0.885053538,-0.885053538,-0.885053538,-0.885053538,,event_437,2022_06_01,test_437,test_label,osc_transients_sample0910.png,,,,,,,
438,4.752604167,-0.886419836,-0.886419836,-0.886419836,-0.886419836,-0.886419836,-0.886419836,,event_438,2022_06_01,test_438,test_label,sags_sample0525.png,,,,,,,
439,4.763454861,-0.89902464,-0.89902464,-0.89902464,-0.89902464,-0.89902464,-0.89902464,,event_439,2022_06_01,test_439,test_label,swells_harmonics_sample0552.png,,,,,,,
440,4.774305556,-0.900230411,-0.900230411,-0.900230411,-0.900230411,-0.900230411,-0.900230411,,event_440,2022_06_01,test_440,test_label,interruptions_harmonics_sample0971.png,,,,,,,
441,4.78515625,-0.88980989,-0.88980989,-0.88980989,-0.88980989,-0.88980989,-0.88980989,,event_441,2022_06_01,test_441,test_label,sags_harmonics_sample0734.png,,,,,,,
442,4.796006944,-0.894880516,-0.894880516,-0.894880516,-0.894880516,-0.894880516,-0.894880516,,event_442,2022_06_01,test_442,test_label,flickers_sample0851.png,,,,,,,
443,4.806857639,-0.895955649,-0.895955649,-0.895955649,-0.895955649,-0.895955649,-0.895955649,,event_443,2022_06_01,test_443,test_label,flickers_sample0689.png,,,,,,,
444,4.817708333,-0.901342538,-0.901342538,-0.901342538,-0.901342538,-0.901342538,-0.901342538,,event_444,2022_06_01,test_444,test_label,spikes_sample0747.png,,,,,,,
445,4.828559028,-0.898313801,-0.898313801,-0.898313801,-0.898313801,-0.898313801,-0.898313801,,event_445,2022_06_01,test_445,test_label,swells_harmonics_sample0234.png,,,,,,,
446,4.839409722,-0.900854373,-0.900854373,-0.900854373,-0.900854373,-0.900854373,-0.900854373,,event_446,2022_06_01,test_446,test_label,interruptions_harmonics_sample0781.png,,,,,,,
447,4.850260417,-0.897013966,-0.897013966,-0.897013966,-0.897013966,-0.897013966,-0.897013966,,event_447,2022_06_01,test_447,test_label,harmonics_sample0235.png,,,,,,,
448,4.861111111,-0.892261508,-0.892261508,-0.892261508,-0.892261508,-0.892261508,-0.892261508,,event_448,2022_06_01,test_448,test_label,harmonics_sample0547.png,,,,,,,
449,4.871961806,-0.904775202,-0.904775202,-0.904775202,-0.904775202,-0.904775202,-0.904775202,,event_449,2022_06_01,test_449,test_label,harmonics_sample0553.png,,,,,,,
450,4.8828125,-0.891482354,-0.891482354,-0.891482354,-0.891482354,-0.891482354,-0.891482354,,event_450,2022_06_01,test_450,test_label,swells_harmonics_sample0220.png,,,,,,,
451,4.893663194,-0.893109669,-0.893109669,-0.893109669,-0.893109669,-0.893109669,-0.893109669,,event_451,2022_06_01,test_451,test_label,interruptions_sample037.png,,,,,,,
452,4.904513889,-0.893637125,-0.893637125,-0.893637125,-0.893637125,-0.893637125,-0.893637125,,event_452,2022_06_01,test_452,test_label,interruptions_sample023.png,,,,,,,
453,4.915364583,-0.886217374,-0.886217374,-0.886217374,-0.886217374,-0.886217374,-0.886217374,,event_453,2022_06_01,test_453,test_label,spikes_sample0753.png,,,,,,,
454,4.926215278,-0.874671793,-0.874671793,-0.874671793,-0.874671793,-0.874671793,-0.874671793,,event_454,2022_06_01,test_454,test_label,osc_transients_sample0938.png,,,,,,,
455,4.937065972,-0.874487506,-0.874487506,-0.874487506,-0.874487506,-0.874487506,-0.874487506,,event_455,2022_06_01,test_455,test_label,interruptions_harmonics_sample0795.png,,,,,,,
456,4.947916667,-0.869526715,-0.869526715,-0.869526715,-0.869526715,-0.869526715,-0.869526715,,event_456,2022_06_01,test_456,test_label,sags_harmonics_sample0720.png,,,,,,,
457,4.958767361,-0.86561281,-0.86561281,-0.86561281,-0.86561281,-0.86561281,-0.86561281,,event_457,2022_06_01,test_457,test_label,swells_sample0598.png,,,,,,,
458,4.969618056,-0.863329443,-0.863329443,-0.863329443,-0.863329443,-0.863329443,-0.863329443,,event_458,2022_06_01,test_458,test_label,flickers_sample0845.png,,,,,,,
459,4.98046875,-0.851026524,-0.851026524,-0.851026524,-0.851026524,-0.851026524,-0.851026524,,event_459,2022_06_01,test_459,test_label,swells_sample052.png,,,,,,,
460,4.991319444,-0.839686234,-0.839686234,-0.839686234,-0.839686234,-0.839686234,-0.839686234,,event_460,2022_06_01,test_460,test_label,harmonics_sample0221.png,,,,,,,
461,5.002170139,-0.845315079,-0.845315079,-0.845315079,-0.845315079,-0.845315079,-0.845315079,,event_461,2022_06_01,test_461,test_label,swells_sample0215.png,,,,,,,
462,5.013020833,-0.833862426,-0.833862426,-0.833862426,-0.833862426,-0.833862426,-0.833862426,,event_462,2022_06_01,test_462,test_label,sags_sample0519.png,,,,,,,
463,5.023871528,-0.827224168,-0.827224168,-0.827224168,-0.827224168,-0.827224168,-0.827224168,,event_463,2022_06_01,test_463,test_label,sags_harmonics_sample0913.png,,,,,,,
464,5.034722222,-0.813627292,-0.813627292,-0.813627292,-0.813627292,-0.813627292,-0.813627292,,event_464,2022_06_01,test_464,test_label,flickers_sample0676.png,,,,,,,
465,5.045572917,-0.80407068,-0.80407068,-0.80407068,-0.80407068,-0.80407068,-0.80407068,,event_465,2022_06_01,test_465,test_label,swells_harmonics_sample0546.png,,,,,,,
466,5.056423611,-0.804014606,-0.804014606,-0.804014606,-0.804014606,-0.804014606,-0.804014606,,event_466,2022_06_01,test_466,test_label,interruptions_sample0225.png,,,,,,,
467,5.067274306,-0.784702256,-0.784702256,-0.784702256,-0.784702256,-0.784702256,-0.784702256,,event_467,2022_06_01,test_467,test_label,spikes_sample0960.png,,,,,,,
468,5.078125,-0.77142563,-0.77142563,-0.77142563,-0.77142563,-0.77142563,-0.77142563,,event_468,2022_06_01,test_468,test_label,sags_sample0294.png,,,,,,,
469,5.088975694,-0.760031922,-0.760031922,-0.760031922,-0.760031922,-0.760031922,-0.760031922,,event_469,2022_06_01,test_469,test_label,interruptions_sample0557.png,,,,,,,
470,5.099826389,-0.74478469,-0.74478469,-0.74478469,-0.74478469,-0.74478469,-0.74478469,,event_470,2022_06_01,test_470,test_label,sags_sample0280.png,,,,,,,
471,5.110677083,-0.733578362,-0.733578362,-0.733578362,-0.733578362,-0.733578362,-0.733578362,,event_471,2022_06_01,test_471,test_label,spikes_sample0974.png,,,,,,,
472,5.121527778,-0.726139514,-0.726139514,-0.726139514,-0.726139514,-0.726139514,-0.726139514,,event_472,2022_06_01,test_472,test_label,interruptions_sample0543.png,,,,,,,
473,5.132378472,-0.715929732,-0.715929732,-0.715929732,-0.715929732,-0.715929732,-0.715929732,,event_473,2022_06_01,test_473,test_label,flickers_sample0110.png,,,,,,,
474,5.143229167,-0.703627858,-0.703627858,-0.703627858,-0.703627858,-0.703627858,-0.703627858,,event_474,2022_06_01,test_474,test_label,flickers_sample0104.png,,,,,,,
475,5.154079861,-0.681700912,-0.681700912,-0.681700912,-0.681700912,-0.681700912,-0.681700912,,event_475,2022_06_01,test_475,test_label,swells_sample0573.png,,,,,,,
476,5.164930556,-0.662426338,-0.662426338,-0.662426338,-0.662426338,-0.662426338,-0.662426338,,event_476,2022_06_01,test_476,test_label,harmonics_sample029.png,,,,,,,
477,5.17578125,-0.651710429,-0.651710429,-0.651710429,-0.651710429,-0.651710429,-0.651710429,,event_477,2022_06_01,test_477,test_label,swells_sample0567.png,,,,,,,
478,5.186631944,-0.640398471,-0.640398471,-0.640398471,-0.640398471,-0.640398471,-0.640398471,,event_478,2022_06_01,test_478,test_label,flickers_sample0892.png,,,,,,,
479,5.197482639,-0.628824023,-0.628824023,-0.628824023,-0.628824023,-0.628824023,-0.628824023,,event_479,2022_06_01,test_479,test_label,interruptions_sample0231.png,,,,,,,
480,5.208333333,-0.603747956,-0.603747956,-0.603747956,-0.603747956,-0.603747956,-0.603747956,,event_480,2022_06_01,test_480,test_label,swells_sample0229.png,,,,,,,
481,5.219184028,-0.586172115,-0.586172115,-0.586172115,-0.586172115,-0.586172115,-0.586172115,,event_481,2022_06_01,test_481,test_label,spikes_sample0790.png,,,,,,,
482,5.230034722,-0.580380965,-0.580380965,-0.580380965,-0.580380965,-0.580380965,-0.580380965,,event_482,2022_06_01,test_482,test_label,interruptions_harmonics_sample0742.png,,,,,,,
483,5.240885417,-0.557064465,-0.557064465,-0.557064465,-0.557064465,-0.557064465,-0.557064465,,event_483,2022_06_01,test_483,test_label,swells_sample046.png,,,,,,,
484,5.251736111,-0.543847197,-0.543847197,-0.543847197,-0.543847197,-0.543847197,-0.543847197,,event_484,2022_06_01,test_484,test_label,swells_sample0201.png,,,,,,,
485,5.262586806,-0.528415775,-0.528415775,-0.528415775,-0.528415775,-0.528415775,-0.528415775,,event_485,2022_06_01,test_485,test_label,osc_transients_sample0723.png,,,,,,,
486,5.2734375,-0.513159625,-0.513159625,-0.513159625,-0.513159625,-0.513159625,-0.513159625,,event_486,2022_06_01,test_486,test_label,swells_harmonics_sample0591.png,,,,,,,
487,5.284288194,-0.481979504,-0.481979504,-0.481979504,-0.481979504,-0.481979504,-0.481979504,,event_487,2022_06_01,test_487,test_label,flickers_sample0662.png,,,,,,,
488,5.295138889,-0.468297599,-0.468297599,-0.468297599,-0.468297599,-0.468297599,-0.468297599,,event_488,2022_06_01,test_488,test_label,sags_harmonics_sample0907.png,,,,,,,
489,5.305989583,-0.454773142,-0.454773142,-0.454773142,-0.454773142,-0.454773142,-0.454773142,,event_489,2022_06_01,test_489,test_label,interruptions_sample0219.png,,,,,,,
490,5.316840278,-0.443606135,-0.443606135,-0.443606135,-0.443606135,-0.443606135,-0.443606135,,event_490,2022_06_01,test_490,test_label,sags_sample0445.png,,,,,,,
491,5.327690972,-0.423563864,-0.423563864,-0.423563864,-0.423563864,-0.423563864,-0.423563864,,event_491,2022_06_01,test_491,test_label,harmonics_sample0584.png,,,,,,,
492,5.338541667,-0.402672806,-0.402672806,-0.402672806,-0.402672806,-0.402672806,-0.402672806,,event_492,2022_06_01,test_492,test_label,harmonics_sample015.png,,,,,,,
493,5.349392361,-0.385720772,-0.385720772,-0.385720772,-0.385720772,-0.385720772,-0.385720772,,event_493,2022_06_01,test_493,test_label,flickers_sample0886.png,,,,,,,
494,5.360243056,-0.358610224,-0.358610224,-0.358610224,-0.358610224,-0.358610224,-0.358610224,,event_494,2022_06_01,test_494,test_label,spikes_sample0948.png,,,,,,,
495,5.37109375,-0.346824536,-0.346824536,-0.346824536,-0.346824536,-0.346824536,-0.346824536,,event_495,2022_06_01,test_495,test_label,spikes_sample0784.png,,,,,,,
496,5.381944444,-0.319012545,-0.319012545,-0.319012545,-0.319012545,-0.319012545,-0.319012545,,event_496,2022_06_01,test_496,test_label,flickers_sample0138.png,,,,,,,
497,5.392795139,-0.301227669,-0.301227669,-0.301227669,-0.301227669,-0.301227669,-0.301227669,,event_497,2022_06_01,test_497,test_label,swells_harmonics_sample0585.png,,,,,,,
498,5.403645833,-0.288812084,-0.288812084,-0.288812084,-0.288812084,-0.288812084,-0.288812084,,event_498,2022_06_01,test_498,test_label,osc_transients_sample0737.png,,,,,,,
499,5.414496528,-0.261112256,-0.261112256,-0.261112256,-0.261112256,-0.261112256,-0.261112256,,event_499,2022_06_01,test_499,test_label,interruptions_harmonics_sample0756.png,,,,,,,
500,5.425347222,-0.241430679,-0.241430679,-0.241430679,-0.241430679,-0.241430679,-0.241430679,,,,,,,,,,,,,
501,5.436197917,-0.229072014,-0.229072014,-0.229072014,-0.229072014,-0.229072014,-0.229072014,,,,,,,,,,,,,
502,5.447048611,-0.205243184,-0.205243184,-0.205243184,-0.205243184,-0.205243184,-0.205243184,,,,,,,,,,,,,
503,5.457899306,-0.183436945,-0.183436945,-0.183436945,-0.183436945,-0.183436945,-0.183436945,,,,,,,,,,,,,
504,5.46875,-0.160893751,-0.160893751,-0.160893751,-0.160893751,-0.160893751,-0.160893751,,,,,,,,,,,,,
505,5.479600694,-0.141212535,-0.141212535,-0.141212535,-0.141212535,-0.141212535,-0.141212535,,,,,,,,,,,,,
506,5.490451389,-0.124588661,-0.124588661,-0.124588661,-0.124588661,-0.124588661,-0.124588661,,,,,,,,,,,,,
507,5.501302083,-0.101686015,-0.101686015,-0.101686015,-0.101686015,-0.101686015,-0.101686015,,,,,,,,,,,,,
508,5.512152778,-0.086041994,-0.086041994,-0.086041994,-0.086041994,-0.086041994,-0.086041994,,,,,,,,,,,,,
509,5.523003472,-0.056717387,-0.056717387,-0.056717387,-0.056717387,-0.056717387,-0.056717387,,,,,,,,,,,,,
510,5.533854167,-0.043308012,-0.043308012,-0.043308012,-0.043308012,-0.043308012,-0.043308012,,,,,,,,,,,,,
511,5.544704861,-0.02133011,-0.02133011,-0.02133011,-0.02133011,-0.02133011,-0.02133011,,,,,,,,,,,,,
512,5.555555556,0.002167536,0.002167536,0.002167536,0.002167536,0.002167536,0.002167536,,,,,,,,,,,,,
513,5.56640625,0.028479465,0.028479465,0.028479465,0.028479465,0.028479465,0.028479465,,,,,,,,,,,,,
514,5.577256944,0.043994112,0.043994112,0.043994112,0.043994112,0.043994112,0.043994112,,,,,,,,,,,,,
515,5.588107639,0.054540083,0.054540083,0.054540083,0.054540083,0.054540083,0.054540083,,,,,,,,,,,,,
516,5.598958333,0.082367653,0.082367653,0.082367653,0.082367653,0.082367653,0.082367653,,,,,,,,,,,,,
517,5.609809028,0.103541581,0.103541581,0.103541581,0.103541581,0.103541581,0.103541581,,,,,,,,,,,,,
518,5.620659722,0.116682922,0.116682922,0.116682922,0.116682922,0.116682922,0.116682922,,,,,,,,,,,,,
519,5.631510417,0.143085979,0.143085979,0.143085979,0.143085979,0.143085979,0.143085979,,,,,,,,,,,,,
520,5.642361111,0.159298839,0.159298839,0.159298839,0.159298839,0.159298839,0.159298839,,,,,,,,,,,,,
521,5.653211806,0.172002996,0.172002996,0.172002996,0.172002996,0.172002996,0.172002996,,,,,,,,,,,,,
522,5.6640625,0.203789139,0.203789139,0.203789139,0.203789139,0.203789139,0.203789139,,,,,,,,,,,,,
523,5.674913194,0.214013205,0.214013205,0.214013205,0.214013205,0.214013205,0.214013205,,,,,,,,,,,,,
524,5.685763889,0.230590149,0.230590149,0.230590149,0.230590149,0.230590149,0.230590149,,,,,,,,,,,,,
525,5.696614583,0.248949027,0.248949027,0.248949027,0.248949027,0.248949027,0.248949027,,,,,,,,,,,,,
526,5.707465278,0.27975701,0.27975701,0.27975701,0.27975701,0.27975701,0.27975701,,,,,,,,,,,,,
527,5.718315972,0.290509798,0.290509798,0.290509798,0.290509798,0.290509798,0.290509798,,,,,,,,,,,,,
528,5.729166667,0.306550835,0.306550835,0.306550835,0.306550835,0.306550835,0.306550835,,,,,,,,,,,,,
529,5.740017361,0.327157376,0.327157376,0.327157376,0.327157376,0.327157376,0.327157376,,,,,,,,,,,,,
530,5.750868056,0.339971682,0.339971682,0.339971682,0.339971682,0.339971682,0.339971682,,,,,,,,,,,,,
531,5.76171875,0.363009243,0.363009243,0.363009243,0.363009243,0.363009243,0.363009243,,,,,,,,,,,,,
532,5.772569444,0.382783579,0.382783579,0.382783579,0.382783579,0.382783579,0.382783579,,,,,,,,,,,,,
533,5.783420139,0.397941254,0.397941254,0.397941254,0.397941254,0.397941254,0.397941254,,,,,,,,,,,,,
534,5.794270833,0.406127989,0.406127989,0.406127989,0.406127989,0.406127989,0.406127989,,,,,,,,,,,,,
535,5.805121528,0.435242123,0.435242123,0.435242123,0.435242123,0.435242123,0.435242123,,,,,,,,,,,,,
536,5.815972222,0.453473749,0.453473749,0.453473749,0.453473749,0.453473749,0.453473749,,,,,,,,,,,,,
537,5.826822917,0.468699654,0.468699654,0.468699654,0.468699654,0.468699654,0.468699654,,,,,,,,,,,,,
538,5.837673611,0.474829656,0.474829656,0.474829656,0.474829656,0.474829656,0.474829656,,,,,,,,,,,,,
539,5.848524306,0.498671981,0.498671981,0.498671981,0.498671981,0.498671981,0.498671981,,,,,,,,,,,,,
540,5.859375,0.506892936,0.506892936,0.506892936,0.506892936,0.506892936,0.506892936,,,,,,,,,,,,,
541,5.870225694,0.519541441,0.519541441,0.519541441,0.519541441,0.519541441,0.519541441,,,,,,,,,,,,,
542,5.881076389,0.546461093,0.546461093,0.546461093,0.546461093,0.546461093,0.546461093,,,,,,,,,,,,,
543,5.891927083,0.552464901,0.552464901,0.552464901,0.552464901,0.552464901,0.552464901,,,,,,,,,,,,,
544,5.902777778,0.577891832,0.577891832,0.577891832,0.577891832,0.577891832,0.577891832,,,,,,,,,,,,,
545,5.913628472,0.580737008,0.580737008,0.580737008,0.580737008,0.580737008,0.580737008,,,,,,,,,,,,,
546,5.924479167,0.591228582,0.591228582,0.591228582,0.591228582,0.591228582,0.591228582,,,,,,,,,,,,,
547,5.935329861,0.611288476,0.611288476,0.611288476,0.611288476,0.611288476,0.611288476,,,,,,,,,,,,,
548,5.946180556,0.623229749,0.623229749,0.623229749,0.623229749,0.623229749,0.623229749,,,,,,,,,,,,,
549,5.95703125,0.637005272,0.637005272,0.637005272,0.637005272,0.637005272,0.637005272,,,,,,,,,,,,,
550,5.967881944,0.650106952,0.650106952,0.650106952,0.650106952,0.650106952,0.650106952,,,,,,,,,,,,,
551,5.978732639,0.654649326,0.654649326,0.654649326,0.654649326,0.654649326,0.654649326,,,,,,,,,,,,,
552,5.989583333,0.658802919,0.658802919,0.658802919,0.658802919,0.658802919,0.658802919,,,,,,,,,,,,,
553,6.000434028,0.689141338,0.689141338,0.689141338,0.689141338,0.689141338,0.689141338,,,,,,,,,,,,,
554,6.011284722,0.689579385,0.689579385,0.689579385,0.689579385,0.689579385,0.689579385,,,,,,,,,,,,,
555,6.022135417,0.699684283,0.699684283,0.699684283,0.699684283,0.699684283,0.699684283,,,,,,,,,,,,,
556,6.032986111,0.705809148,0.705809148,0.705809148,0.705809148,0.705809148,0.705809148,,,,,,,,,,,,,
557,6.043836806,0.718204077,0.718204077,0.718204077,0.718204077,0.718204077,0.718204077,,,,,,,,,,,,,
558,6.0546875,0.727368096,0.727368096,0.727368096,0.727368096,0.727368096,0.727368096,,,,,,,,,,,,,
559,6.065538194,0.735417212,0.735417212,0.735417212,0.735417212,0.735417212,0.735417212,,,,,,,,,,,,,
560,6.076388889,0.734027353,0.734027353,0.734027353,0.734027353,0.734027353,0.734027353,,,,,,,,,,,,,
561,6.087239583,0.753666053,0.753666053,0.753666053,0.753666053,0.753666053,0.753666053,,,,,,,,,,,,,
562,6.098090278,0.75942873,0.75942873,0.75942873,0.75942873,0.75942873,0.75942873,,,,,,,,,,,,,
563,6.108940972,0.758889495,0.758889495,0.758889495,0.758889495,0.758889495,0.758889495,,,,,,,,,,,,,
564,6.119791667,0.765836884,0.765836884,0.765836884,0.765836884,0.765836884,0.765836884,,,,,,,,,,,,,
